brand,model,price_usd,ram_gb,storage_gb,camera_mp,battery_mah,display_size_inch,charging_watt,5g_support,os,processor,rating,release_month,year,price_segment,value_score,camera_total_mp,performance_tier,battery_efficiency,screen_to_body_estimate
Realme,"C65 954",417,6,512,50,6000,6.9,120,Yes,Android,"Exynos 2400",3.6,March,2025,Mid-range,0.0086,50,Flagship,14.3885,89.00
Realme,"GT 7 Pro 108",1047,12,1024,48,4000,7.1,100,No,Android,"Helio G99",4.2,July,2025,Premium,0.0040,48,Entry,3.8204,92.00
Realme,"GT 7 Pro 119",627,8,512,50,6000,6.3,44,Yes,Android,"Tensor G4",4.6,March,2025,Mid-range,0.0073,50,High,9.5694,87.00
Realme,"GT 7 Pro 131",1122,8,128,48,5500,6,120,Yes,Android,"Snapdragon 6 Gen 1",3.8,May,2025,Premium,0.0034,48,Mid,4.9020,87.00
Realme,"GT 7 Pro 133",101,12,1024,50,5000,5.6,18,No,Android,"Helio G99",4,November,2025,Budget,0.0396,50,Entry,49.5050,85.00
Realme,"GT 7 Pro 272",213,4,256,200,5500,6.2,120,Yes,Android,"Helio G99",4.2,February,2025,Budget,0.0197,200,Entry,25.8216,87.00
Realme,"GT 7 Pro 298",1032,4,256,50,6000,7,44,No,Android,"Helio G99",3.9,August,2025,Premium,0.0038,50,Entry,5.8140,92.00
Realme,"GT 7 Pro 342",175,4,64,200,5500,5.8,44,No,Android,"Snapdragon 6 Gen 1",4,June,2025,Budget,0.0229,200,Mid,31.4286,85.00
Realme,"GT 7 Pro 357",1154,16,512,200,6000,5.9,44,Yes,Android,"Snapdragon 6 Gen 1",4.2,July,2025,Premium,0.0036,200,Mid,5.1993,85.00
Realme,"GT 7 Pro 382",111,12,1024,50,5500,6.7,44,No,Android,"Exynos 2400",5,October,2025,Budget,0.0450,50,Flagship,49.5495,89.00
Realme,"GT 7 Pro 417",264,12,128,108,5500,5.7,33,Yes,Android,"Tensor G4",3.9,October,2025,Budget,0.0148,108,High,20.8333,85.00
Realme,"GT 7 Pro 425",1332,8,128,48,5500,6.3,44,No,Android,"Tensor G4",4.9,April,2025,Flagship,0.0037,48,High,4.1291,87.00
Realme,"GT 7 Pro 5",1080,12,64,200,4000,5.9,65,No,Android,"Snapdragon 6 Gen 1",4.8,July,2025,Premium,0.0044,200,Mid,3.7037,85.00
Realme,"GT 7 Pro 522",1271,12,64,48,5500,6.7,100,No,Android,"Exynos 2400",5,March,2025,Flagship,0.0039,48,Flagship,4.3273,89.00
Realme,"GT 7 Pro 549",1154,12,1024,64,6000,5.7,18,Yes,Android,"Tensor G4",4.9,September,2025,Premium,0.0042,64,High,5.1993,85.00
Realme,"GT 7 Pro 556",1251,8,128,200,4000,6.7,18,No,Android,"Tensor G4",3.9,July,2025,Flagship,0.0031,200,High,3.1974,89.00
Realme,"GT 7 Pro 653",471,16,256,200,5000,7.1,44,Yes,Android,"Dimensity 9300",3.7,March,2025,Mid-range,0.0079,200,Flagship,10.6157,92.00
Realme,"GT 7 Pro 668",311,8,1024,50,5500,6.9,44,Yes,Android,"Snapdragon 6 Gen 1",4.4,March,2025,Budget,0.0141,50,Mid,17.6849,89.00
Realme,"GT 7 Pro 710",342,12,512,12,4500,7,65,Yes,Android,"Tensor G4",3.5,January,2025,Budget,0.0102,12,High,13.1579,92.00
Realme,"GT 7 Pro 733",342,16,256,48,4000,5.9,65,No,Android,"A18 Pro",4.3,February,2025,Budget,0.0126,48,Flagship,11.6959,85.00
Realme,"GT 7 Pro 771",951,16,256,200,5000,6.1,33,No,Android,"Snapdragon 6 Gen 1",4,February,2025,Premium,0.0042,200,Mid,5.2576,87.00
Realme,"GT 7 Pro 842",256,8,512,12,5000,6.5,44,No,Android,"A18 Pro",3.9,May,2025,Budget,0.0152,12,Flagship,19.5313,89.00
Realme,"GT 7 Pro 870",1379,4,512,48,5500,7,65,Yes,Android,"Helio G99",3.7,April,2025,Flagship,0.0027,48,Entry,3.9884,92.00
Realme,"GT 7 Pro 9",634,8,64,12,4000,6.9,65,Yes,Android,"Helio G99",4.4,October,2025,Mid-range,0.0069,12,Entry,6.3091,89.00
Realme,"GT 7 Pro 938",1181,12,512,12,6000,5.8,33,No,Android,"Snapdragon 6 Gen 1",4.9,May,2025,Premium,0.0041,12,Mid,5.0804,85.00
Realme,"GT 7 Pro 979",631,4,128,48,5500,6,65,Yes,Android,"Snapdragon 6 Gen 1",4.1,March,2025,Mid-range,0.0065,48,Mid,8.7163,87.00
Realme,"GT Neo 6 155",835,12,128,64,4000,6.2,100,Yes,Android,"Tensor G4",4.9,July,2025,Premium,0.0059,64,High,4.7904,87.00
Realme,"GT Neo 6 18",1404,16,1024,50,4000,6.6,100,Yes,Android,"Tensor G4",4.7,April,2025,Flagship,0.0033,50,High,2.8490,89.00
Realme,"GT Neo 6 201",408,12,512,108,5500,6.4,65,No,Android,"Snapdragon 7+ Gen 2",4.3,May,2025,Mid-range,0.0105,108,High,13.4804,87.00
Realme,"GT Neo 6 297",1147,16,256,50,5500,5.9,33,Yes,Android,"Dimensity 9300",3.9,February,2025,Premium,0.0034,50,Flagship,4.7951,85.00
Realme,"GT Neo 6 334",208,16,128,200,6000,7.1,18,No,Android,"Snapdragon 7+ Gen 2",4.3,July,2025,Budget,0.0207,200,High,28.8462,92.00
Realme,"GT Neo 6 365",1072,6,1024,108,6000,6.3,100,No,Android,"Tensor G4",4.2,March,2025,Premium,0.0039,108,High,5.5970,87.00
Realme,"GT Neo 6 43",1044,16,1024,64,6000,6.9,33,No,Android,"Tensor G4",4.7,November,2025,Premium,0.0045,64,High,5.7471,89.00
Realme,"GT Neo 6 449",1334,4,128,108,4000,6,44,Yes,Android,"Tensor G4",3.7,July,2025,Flagship,0.0028,108,High,2.9985,87.00
Realme,"GT Neo 6 451",957,6,64,200,5500,7,33,No,Android,"Exynos 2400",4,May,2025,Premium,0.0042,200,Flagship,5.7471,92.00
Realme,"GT Neo 6 598",221,8,64,50,5500,5.5,44,Yes,Android,"Tensor G4",4.4,December,2025,Budget,0.0199,50,High,24.8869,82.00
Realme,"GT Neo 6 746",752,4,1024,12,5000,6.6,120,No,Android,"Snapdragon 8 Gen 3",4.5,December,2025,Mid-range,0.0060,12,Flagship,6.6489,89.00
Realme,"GT Neo 6 821",881,16,64,200,6000,5.7,18,No,Android,"Exynos 2400",4.2,July,2025,Premium,0.0048,200,Flagship,6.8104,85.00
Realme,"GT Neo 6 840",1317,6,512,50,5500,6.2,65,Yes,Android,"Helio G99",4.7,August,2025,Flagship,0.0036,50,Entry,4.1762,87.00
Realme,"GT Neo 6 992",212,4,512,108,6000,7.1,44,No,Android,"Exynos 2400",4.3,October,2025,Budget,0.0203,108,Flagship,28.3019,92.00
Realme,"Narzo 70 153",779,4,64,48,5000,6.9,33,Yes,Android,"Exynos 2400",4.5,August,2025,Mid-range,0.0058,48,Flagship,6.4185,89.00
Realme,"Narzo 70 166",1042,6,256,64,6000,6.5,120,Yes,Android,"Snapdragon 6 Gen 1",4.7,November,2025,Premium,0.0045,64,Mid,5.7582,89.00
Realme,"Narzo 70 169",1111,6,256,64,5000,6.4,44,No,Android,"Helio G99",4.4,September,2025,Premium,0.0040,64,Entry,4.5005,87.00
Realme,"Narzo 70 23",1078,16,128,64,4500,6.6,65,Yes,Android,"Snapdragon 6 Gen 1",3.9,March,2025,Premium,0.0036,64,Mid,4.1744,89.00
Realme,"Narzo 70 24",1106,16,64,200,5500,6.1,44,No,Android,"Tensor G4",4.8,June,2025,Premium,0.0043,200,High,4.9729,87.00
Realme,"Narzo 70 335",179,8,512,108,5500,5.6,44,Yes,Android,"Snapdragon 8 Gen 3",4.2,August,2025,Budget,0.0235,108,Flagship,30.7263,85.00
Realme,"Narzo 70 335",714,16,128,50,4000,5.5,100,No,Android,"A18 Pro",4.4,January,2025,Mid-range,0.0062,50,Flagship,5.6022,82.00
Realme,"Narzo 70 406",1320,6,64,50,4000,6.9,18,Yes,Android,"Helio G99",3.7,February,2025,Flagship,0.0028,50,Entry,3.0303,89.00
Realme,"Narzo 70 410",287,8,512,48,5500,6.4,100,Yes,Android,"A18 Pro",4.1,June,2025,Budget,0.0143,48,Flagship,19.1638,87.00
Realme,"Narzo 70 415",1385,4,64,64,5000,6.8,100,Yes,Android,"Snapdragon 7+ Gen 2",4.9,August,2025,Flagship,0.0035,64,High,3.6101,89.00
Realme,"Narzo 70 451",502,12,64,108,4500,6.2,65,No,Android,"Exynos 2400",5,October,2025,Mid-range,0.0100,108,Flagship,8.9641,87.00
Realme,"Narzo 70 451",1386,8,64,12,6000,6.4,100,Yes,Android,"Tensor G4",3.9,August,2025,Flagship,0.0028,12,High,4.3290,87.00
Realme,"Narzo 70 534",486,6,512,108,5000,6.3,120,Yes,Android,"A18 Pro",5,January,2025,Mid-range,0.0103,108,Flagship,10.2881,87.00
Realme,"Narzo 70 537",1433,6,1024,64,4500,5.8,100,No,Android,"A18 Pro",4.5,December,2025,Flagship,0.0031,64,Flagship,3.1403,85.00
Realme,"Narzo 70 580",292,6,64,48,5000,6.1,100,No,Android,"Tensor G4",4.2,February,2025,Budget,0.0144,48,High,17.1233,87.00
Realme,"Narzo 70 620",1192,12,256,12,4000,6.2,33,No,Android,"Snapdragon 8 Gen 3",4.7,October,2025,Premium,0.0039,12,Flagship,3.3557,87.00
Realme,"Narzo 70 661",1034,12,512,64,5000,7,18,No,Android,"Dimensity 9300",3.8,October,2025,Premium,0.0037,64,Flagship,4.8356,92.00
Realme,"Narzo 70 716",231,16,256,200,5500,5.7,65,Yes,Android,"Dimensity 9300",4.3,July,2025,Budget,0.0186,200,Flagship,23.8095,85.00
Realme,"Narzo 70 742",1249,4,512,108,6000,5.6,65,Yes,Android,"Snapdragon 7+ Gen 2",4.7,June,2025,Flagship,0.0038,108,High,4.8038,85.00
Realme,"Narzo 70 772",1150,4,128,50,4000,5.7,100,Yes,Android,"Snapdragon 8 Gen 3",3.8,July,2025,Premium,0.0033,50,Flagship,3.4783,85.00
Realme,"Narzo 70 809",895,8,64,48,5000,7,65,No,Android,"A18 Pro",4.6,August,2025,Premium,0.0051,48,Flagship,5.5866,92.00
Realme,"Narzo 70 810",896,16,128,50,4000,6.2,100,No,Android,"Dimensity 9300",4.9,February,2025,Premium,0.0055,50,Flagship,4.4643,87.00
Realme,"Narzo 70 939",236,12,1024,50,6000,6.8,33,Yes,Android,"A18 Pro",4.5,October,2025,Budget,0.0191,50,Flagship,25.4237,89.00
Realme,"Narzo 70 954",1111,6,256,108,5500,6.4,65,Yes,Android,"Dimensity 9300",3.6,September,2025,Premium,0.0032,108,Flagship,4.9505,87.00
Samsung,"Galaxy A75 15",335,4,64,108,5500,5.8,44,Yes,Android,"Tensor G4",4.8,April,2025,Budget,0.0143,108,High,16.4179,85.00
Samsung,"Galaxy A75 154",356,16,1024,48,5000,6.4,100,Yes,Android,"Exynos 2400",4,October,2025,Budget,0.0112,48,Flagship,14.0449,87.00
Samsung,"Galaxy A75 186",645,6,64,12,4000,6.8,44,No,Android,"Snapdragon 6 Gen 1",4.8,October,2025,Mid-range,0.0074,12,Mid,6.2016,89.00
Samsung,"Galaxy A75 281",699,6,512,50,4500,5.9,33,Yes,Android,"A18 Pro",4.8,November,2025,Mid-range,0.0069,50,Flagship,6.4378,85.00
Samsung,"Galaxy A75 29",375,12,512,50,5000,7,120,No,Android,"Exynos 2400",4.4,May,2025,Budget,0.0117,50,Flagship,13.3333,92.00
Samsung,"Galaxy A75 349",753,12,1024,48,6000,7.1,65,Yes,Android,"Dimensity 9300",3.6,February,2025,Mid-range,0.0048,48,Flagship,7.9681,92.00
Samsung,"Galaxy A75 375",1465,8,256,50,6000,5.5,44,Yes,Android,"A18 Pro",4.2,July,2025,Flagship,0.0029,50,Flagship,4.0956,82.00
Samsung,"Galaxy A75 379",1137,12,128,12,4000,6.4,65,Yes,Android,"Helio G99",4.7,January,2025,Premium,0.0041,12,Entry,3.5180,87.00
Samsung,"Galaxy A75 416",304,6,256,108,4500,6.9,33,Yes,Android,"Snapdragon 6 Gen 1",5,July,2025,Budget,0.0164,108,Mid,14.8026,89.00
Samsung,"Galaxy A75 442",165,12,64,50,6000,6.5,65,Yes,Android,"Snapdragon 6 Gen 1",4.1,June,2025,Budget,0.0248,50,Mid,36.3636,89.00
Samsung,"Galaxy A75 456",1034,16,64,48,6000,6.1,18,No,Android,"Snapdragon 8 Gen 3",4,January,2025,Premium,0.0039,48,Flagship,5.8027,87.00
Samsung,"Galaxy A75 466",167,16,256,48,4000,6.7,120,Yes,Android,"A18 Pro",4.6,June,2025,Budget,0.0275,48,Flagship,23.9521,89.00
Samsung,"Galaxy A75 480",788,16,1024,64,4500,6.7,65,No,Android,"Exynos 2400",3.7,October,2025,Mid-range,0.0047,64,Flagship,5.7107,89.00
Samsung,"Galaxy A75 574",1138,6,512,64,5000,6.1,44,Yes,Android,"Exynos 2400",4.9,September,2025,Premium,0.0043,64,Flagship,4.3937,87.00
Samsung,"Galaxy A75 612",1249,8,256,50,5000,6.2,33,No,Android,"Snapdragon 6 Gen 1",4.5,December,2025,Flagship,0.0036,50,Mid,4.0032,87.00
Samsung,"Galaxy A75 639",1095,12,1024,108,5500,7.1,18,Yes,Android,"Dimensity 9300",4.9,March,2025,Premium,0.0045,108,Flagship,5.0228,92.00
Samsung,"Galaxy A75 788",986,16,64,108,4000,5.9,33,No,Android,"A18 Pro",3.9,January,2025,Premium,0.0040,108,Flagship,4.0568,85.00
Samsung,"Galaxy A75 850",176,4,128,48,4500,5.8,18,No,Android,"Tensor G4",4.9,March,2025,Budget,0.0278,48,High,25.5682,85.00
Samsung,"Galaxy A75 854",230,6,512,50,4500,6.2,33,No,Android,"Dimensity 9300",5,September,2025,Budget,0.0217,50,Flagship,19.5652,87.00
Samsung,"Galaxy A75 860",1360,16,1024,48,5500,6,44,Yes,Android,"Snapdragon 6 Gen 1",4.4,October,2025,Flagship,0.0032,48,Mid,4.0441,87.00
Samsung,"Galaxy A75 912",1252,8,64,50,4000,6.9,18,Yes,Android,"Tensor G4",4.2,March,2025,Flagship,0.0034,50,High,3.1949,89.00
Samsung,"Galaxy A75 923",1199,12,256,12,6000,6.1,100,Yes,Android,"Dimensity 9300",3.5,June,2025,Premium,0.0029,12,Flagship,5.0042,87.00
Samsung,"Galaxy A75 963",1171,12,256,64,5500,5.6,120,No,Android,"Dimensity 9300",3.9,April,2025,Premium,0.0033,64,Flagship,4.6968,85.00
Samsung,"Galaxy M55 229",837,6,1024,48,4000,6.7,18,No,Android,"Helio G99",4,March,2025,Premium,0.0048,48,Entry,4.7790,89.00
Samsung,"Galaxy M55 286",568,4,64,12,5500,6.7,120,No,Android,"A18 Pro",4.6,September,2025,Mid-range,0.0081,12,Flagship,9.6831,89.00
Samsung,"Galaxy M55 301",899,16,128,64,6000,5.9,18,Yes,Android,"Snapdragon 6 Gen 1",3.9,March,2025,Premium,0.0043,64,Mid,6.6741,85.00
Samsung,"Galaxy M55 303",987,6,64,108,4000,6.3,18,Yes,Android,"Exynos 2400",4.7,June,2025,Premium,0.0048,108,Flagship,4.0527,87.00
Samsung,"Galaxy M55 323",573,4,1024,108,5500,5.6,120,Yes,Android,"Dimensity 9300",5,March,2025,Mid-range,0.0087,108,Flagship,9.5986,85.00
Samsung,"Galaxy M55 365",447,16,512,48,5500,6.2,65,Yes,Android,"Snapdragon 8 Gen 3",4.4,December,2025,Mid-range,0.0098,48,Flagship,12.3043,87.00
Samsung,"Galaxy M55 406",886,16,256,64,6000,7.1,44,No,Android,"Snapdragon 8 Gen 3",4.8,June,2025,Premium,0.0054,64,Flagship,6.7720,92.00
Samsung,"Galaxy M55 471",1288,6,256,108,6000,6.8,18,Yes,Android,"Tensor G4",3.9,January,2025,Flagship,0.0030,108,High,4.6584,89.00
Samsung,"Galaxy M55 614",329,8,64,12,5500,5.9,44,No,Android,"Helio G99",4.3,December,2025,Budget,0.0131,12,Entry,16.7173,85.00
Samsung,"Galaxy M55 627",1436,16,128,50,4000,6.8,44,Yes,Android,"Snapdragon 6 Gen 1",3.5,May,2025,Flagship,0.0024,50,Mid,2.7855,89.00
Samsung,"Galaxy M55 67",638,16,256,50,6000,6.5,18,No,Android,"Snapdragon 6 Gen 1",4,April,2025,Mid-range,0.0063,50,Mid,9.4044,89.00
Samsung,"Galaxy M55 741",729,6,128,12,5500,7.1,65,Yes,Android,"Helio G99",4.9,July,2025,Mid-range,0.0067,12,Entry,7.5446,92.00
Samsung,"Galaxy M55 748",917,16,64,64,6000,6.2,120,Yes,Android,"Snapdragon 8 Gen 3",3.8,August,2025,Premium,0.0041,64,Flagship,6.5431,87.00
Samsung,"Galaxy M55 821",400,12,1024,108,6000,7.2,100,Yes,Android,"Exynos 2400",3.8,December,2025,Mid-range,0.0095,108,Flagship,15.0000,92.00
Samsung,"Galaxy M55 840",1435,12,128,64,6000,7,100,Yes,Android,"A18 Pro",4.8,November,2025,Flagship,0.0033,64,Flagship,4.1812,92.00
Samsung,"Galaxy M55 841",278,8,128,200,4000,5.7,100,No,Android,"Snapdragon 7+ Gen 2",4.8,January,2025,Budget,0.0173,200,High,14.3885,85.00
Samsung,"Galaxy M55 851",540,4,128,108,5500,5.7,120,No,Android,"Dimensity 9300",4,February,2025,Mid-range,0.0074,108,Flagship,10.1852,85.00
Samsung,"Galaxy M55 856",896,16,1024,108,4000,6.7,65,No,Android,"Snapdragon 7+ Gen 2",4.6,April,2025,Premium,0.0051,108,High,4.4643,89.00
Samsung,"Galaxy M55 865",792,4,256,48,4000,7.1,18,No,Android,"Helio G99",4.3,January,2025,Mid-range,0.0054,48,Entry,5.0505,92.00
Samsung,"Galaxy M55 902",281,12,256,50,6000,6.4,18,No,Android,"Snapdragon 7+ Gen 2",3.9,December,2025,Budget,0.0139,50,High,21.3523,87.00
Samsung,"Galaxy M55 965",626,12,64,50,6000,6.6,33,No,Android,"Dimensity 9300",4.3,January,2025,Mid-range,0.0069,50,Flagship,9.5847,89.00
Samsung,"Galaxy M55 969",1052,6,512,200,5500,7.1,33,Yes,Android,"Tensor G4",4.6,August,2025,Premium,0.0044,200,High,5.2281,92.00
Samsung,"Galaxy S24 216",311,4,512,108,5500,6.6,120,No,Android,"Tensor G4",4.1,December,2025,Budget,0.0132,108,High,17.6849,89.00
Samsung,"Galaxy S24 24",894,12,128,48,5500,6.9,100,No,Android,"A18 Pro",4.8,September,2025,Premium,0.0054,48,Flagship,6.1521,89.00
Samsung,"Galaxy S24 289",991,16,128,48,5500,5.8,65,No,Android,"Helio G99",3.7,October,2025,Premium,0.0037,48,Entry,5.5499,85.00
Samsung,"Galaxy S24 378",910,4,64,108,6000,6.9,65,Yes,Android,"Snapdragon 8 Gen 3",4.1,December,2025,Premium,0.0045,108,Flagship,6.5934,89.00
Samsung,"Galaxy S24 421",247,16,128,50,4500,7.1,120,Yes,Android,"Snapdragon 6 Gen 1",4,February,2025,Budget,0.0162,50,Mid,18.2186,92.00
Samsung,"Galaxy S24 506",979,8,512,200,5500,6.6,65,No,Android,"Snapdragon 6 Gen 1",4.1,December,2025,Premium,0.0042,200,Mid,5.6180,89.00
Samsung,"Galaxy S24 554",898,12,128,12,6000,6.3,44,No,Android,"Dimensity 9300",4.9,April,2025,Premium,0.0055,12,Flagship,6.6815,87.00
Samsung,"Galaxy S24 567",179,4,1024,64,5000,5.6,44,No,Android,"Dimensity 9300",5,February,2025,Budget,0.0279,64,Flagship,27.9330,85.00
Samsung,"Galaxy S24 576",718,6,256,200,4000,5.5,100,No,Android,"Snapdragon 8 Gen 3",3.7,November,2025,Mid-range,0.0052,200,Flagship,5.5710,82.00
Samsung,"Galaxy S24 591",1045,12,256,48,4500,5.5,33,Yes,Android,"Dimensity 9300",4,August,2025,Premium,0.0038,48,Flagship,4.3062,82.00
Samsung,"Galaxy S24 591",1343,6,64,50,4500,5.9,18,Yes,Android,"Snapdragon 6 Gen 1",4.3,August,2025,Flagship,0.0032,50,Mid,3.3507,85.00
Samsung,"Galaxy S24 630",1109,4,64,108,6000,6.1,120,Yes,Android,"A18 Pro",3.9,March,2025,Premium,0.0035,108,Flagship,5.4103,87.00
Samsung,"Galaxy S24 662",238,16,1024,108,5000,6.1,33,No,Android,"Snapdragon 8 Gen 3",5,November,2025,Budget,0.0210,108,Flagship,21.0084,87.00
Samsung,"Galaxy S24 669",662,6,512,108,6000,5.8,18,No,Android,"Exynos 2400",4.7,March,2025,Mid-range,0.0071,108,Flagship,9.0634,85.00
Samsung,"Galaxy S24 777",142,4,512,200,4500,6,18,Yes,Android,"Snapdragon 8 Gen 3",4.1,December,2025,Budget,0.0289,200,Flagship,31.6901,87.00
Samsung,"Galaxy S24 820",1498,16,512,50,5000,5.7,120,Yes,Android,"Tensor G4",3.8,May,2025,Flagship,0.0025,50,High,3.3378,85.00
Samsung,"Galaxy S24 855",992,6,64,200,6000,5.6,33,No,Android,"Tensor G4",4,February,2025,Premium,0.0040,200,High,6.0484,85.00
Samsung,"Galaxy S24 903",1221,6,1024,50,5000,6.3,120,Yes,Android,"Dimensity 9300",4,June,2025,Flagship,0.0033,50,Flagship,4.0950,87.00
Samsung,"Galaxy S24 981",355,8,512,200,4000,6.4,33,No,Android,"Snapdragon 7+ Gen 2",3.6,February,2025,Budget,0.0101,200,High,11.2676,87.00
Samsung,"Galaxy S24 Ultra 180",1160,6,64,48,5500,6.7,65,Yes,Android,"Helio G99",4.9,February,2025,Premium,0.0042,48,Entry,4.7414,89.00
Samsung,"Galaxy S24 Ultra 298",748,6,256,50,4000,7,33,No,Android,"Snapdragon 8 Gen 3",4.5,October,2025,Mid-range,0.0060,50,Flagship,5.3476,92.00
Samsung,"Galaxy S24 Ultra 375",514,12,128,64,6000,7,100,Yes,Android,"Dimensity 9300",3.5,August,2025,Mid-range,0.0068,64,Flagship,11.6732,92.00
Samsung,"Galaxy S24 Ultra 403",655,16,128,64,5000,6.9,33,No,Android,"Snapdragon 8 Gen 3",4.8,December,2025,Mid-range,0.0073,64,Flagship,7.6336,89.00
Samsung,"Galaxy S24 Ultra 469",218,12,256,108,4500,6.6,65,No,Android,"Snapdragon 7+ Gen 2",4.4,June,2025,Budget,0.0202,108,High,20.6422,89.00
Samsung,"Galaxy S24 Ultra 502",1368,16,64,50,5500,5.6,120,No,Android,"Snapdragon 6 Gen 1",4.9,September,2025,Flagship,0.0036,50,Mid,4.0205,85.00
Samsung,"Galaxy S24 Ultra 609",1400,8,64,64,6000,6,44,No,Android,"Tensor G4",3.7,December,2025,Flagship,0.0026,64,High,4.2857,87.00
Samsung,"Galaxy S24 Ultra 657",349,16,64,200,4000,6.5,120,Yes,Android,"Snapdragon 6 Gen 1",4.5,May,2025,Budget,0.0129,200,Mid,11.4613,89.00
Samsung,"Galaxy S24 Ultra 69",482,12,128,50,4500,6.6,18,No,Android,"Exynos 2400",4,November,2025,Mid-range,0.0083,50,Flagship,9.3361,89.00
Samsung,"Galaxy S24 Ultra 700",693,8,64,108,5000,5.5,33,No,Android,"Snapdragon 7+ Gen 2",4,July,2025,Mid-range,0.0058,108,High,7.2150,82.00
Samsung,"Galaxy S24 Ultra 700",1349,12,1024,200,5500,5.9,100,Yes,Android,"Dimensity 9300",5,May,2025,Flagship,0.0037,200,Flagship,4.0771,85.00
Samsung,"Galaxy S24 Ultra 76",462,6,64,64,4500,5.5,18,No,Android,"Snapdragon 8 Gen 3",4.1,January,2025,Mid-range,0.0089,64,Flagship,9.7403,82.00
Samsung,"Galaxy S24 Ultra 883",769,16,512,200,5500,6.7,100,No,Android,"Tensor G4",4.2,January,2025,Mid-range,0.0055,200,High,7.1521,89.00
Samsung,"Galaxy S24 Ultra 974",1381,4,64,48,5500,5.6,100,No,Android,"Snapdragon 6 Gen 1",3.8,February,2025,Flagship,0.0028,48,Mid,3.9826,85.00
Samsung,"Galaxy S24 Ultra 98",793,12,128,50,5500,6.4,44,Yes,Android,"Tensor G4",4.2,October,2025,Mid-range,0.0053,50,High,6.9357,87.00
Samsung,"Galaxy Z Fold6 135",443,6,512,48,5500,6.3,18,Yes,Android,"Dimensity 9300",4.1,February,2025,Mid-range,0.0093,48,Flagship,12.4153,87.00
Samsung,"Galaxy Z Fold6 150",540,16,512,200,5000,5.6,44,No,Android,"Tensor G4",3.5,January,2025,Mid-range,0.0065,200,High,9.2593,85.00
Samsung,"Galaxy Z Fold6 163",1339,6,512,200,4500,6.2,120,Yes,Android,"Snapdragon 7+ Gen 2",4.7,May,2025,Flagship,0.0035,200,High,3.3607,87.00
Samsung,"Galaxy Z Fold6 168",439,6,256,108,5500,5.9,33,Yes,Android,"Helio G99",4.6,September,2025,Mid-range,0.0105,108,Entry,12.5285,85.00
Samsung,"Galaxy Z Fold6 173",1215,4,256,12,4500,5.9,33,Yes,Android,"Snapdragon 7+ Gen 2",4.4,February,2025,Flagship,0.0036,12,High,3.7037,85.00
Samsung,"Galaxy Z Fold6 192",1406,8,512,200,4500,5.8,65,Yes,Android,"A18 Pro",3.6,June,2025,Flagship,0.0026,200,Flagship,3.2006,85.00
Samsung,"Galaxy Z Fold6 193",656,8,64,108,5000,5.7,33,No,Android,"Tensor G4",4,February,2025,Mid-range,0.0061,108,High,7.6220,85.00
Samsung,"Galaxy Z Fold6 195",1247,6,1024,12,5000,5.6,65,No,Android,"Helio G99",3.8,January,2025,Flagship,0.0030,12,Entry,4.0096,85.00
Samsung,"Galaxy Z Fold6 229",316,12,128,108,5000,6.4,120,Yes,Android,"Exynos 2400",4.4,April,2025,Budget,0.0139,108,Flagship,15.8228,87.00
Samsung,"Galaxy Z Fold6 288",1209,8,512,12,4500,6.8,65,Yes,Android,"Snapdragon 6 Gen 1",4.7,October,2025,Flagship,0.0039,12,Mid,3.7221,89.00
Samsung,"Galaxy Z Fold6 335",811,8,128,200,6000,5.7,120,No,Android,"Snapdragon 7+ Gen 2",3.6,May,2025,Premium,0.0044,200,High,7.3983,85.00
Samsung,"Galaxy Z Fold6 423",1093,8,1024,200,4000,5.6,100,Yes,Android,"Snapdragon 8 Gen 3",4.1,April,2025,Premium,0.0038,200,Flagship,3.6597,85.00
Samsung,"Galaxy Z Fold6 466",876,16,64,48,4000,6.4,18,No,Android,"Snapdragon 7+ Gen 2",4.1,October,2025,Premium,0.0047,48,High,4.5662,87.00
Samsung,"Galaxy Z Fold6 472",815,12,64,48,6000,6.3,18,Yes,Android,"Snapdragon 6 Gen 1",4.8,October,2025,Premium,0.0059,48,Mid,7.3620,87.00
Samsung,"Galaxy Z Fold6 52",900,12,128,200,5000,7.2,18,Yes,Android,"A18 Pro",3.7,April,2025,Premium,0.0041,200,Flagship,5.5556,92.00
Samsung,"Galaxy Z Fold6 549",255,8,512,64,6000,6.7,100,No,Android,"Snapdragon 8 Gen 3",4.6,August,2025,Budget,0.0180,64,Flagship,23.5294,89.00
Samsung,"Galaxy Z Fold6 554",1049,4,1024,48,5500,6.1,18,Yes,Android,"Snapdragon 8 Gen 3",4.8,March,2025,Premium,0.0046,48,Flagship,5.2431,87.00
Samsung,"Galaxy Z Fold6 603",419,4,128,64,6000,7.1,65,Yes,Android,"Tensor G4",4.9,April,2025,Mid-range,0.0117,64,High,14.3198,92.00
Samsung,"Galaxy Z Fold6 609",1084,6,128,50,6000,6.6,65,No,Android,"Snapdragon 6 Gen 1",5,October,2025,Premium,0.0046,50,Mid,5.5351,89.00
Samsung,"Galaxy Z Fold6 711",1189,16,256,64,6000,6.4,44,Yes,Android,"A18 Pro",3.7,March,2025,Premium,0.0031,64,Flagship,5.0463,87.00
Samsung,"Galaxy Z Fold6 721",1403,12,256,64,4500,5.8,100,No,Android,"Snapdragon 8 Gen 3",4.4,January,2025,Flagship,0.0031,64,Flagship,3.2074,85.00
